ID_Produto,Data_Producao,Tempo_Producao,Tempo_Setup,Quantidade_Produzida,Lead_Time,Eficiencia_Producao,Utilizacao_Maquina,Custo_Producao
P9242,2024-01-04,174,29,79,203,0.4540229885057471,0.00010218343688704619,101.5
P9243,2024-01-06,197,21,88,218,0.4467005076142132,0.0001156904429123454,109.0
P9244,2024-01-09,56,17,13,73,0.23214285714285715,3.28866233659459e-05,36.5
P9245,2024-01-28,107,28,31,135,0.2897196261682243,6.283694107421806e-05,67.5
P9246,2024-01-28,201,36,29,237,0.14427860696517414,0.00011803948743848439,118.5
P9247,2024-01-11,145,48,35,193,0.2413793103448276,8.51528640725385e-05,96.5
P9248,2024-01-06,90,59,24,149,0.26666666666666666,5.285350183812734e-05,74.5
P9249,2024-01-27,98,58,46,156,0.46938775510204084,5.755159089040533e-05,78.0
P9250,2024-01-02,89,24,62,113,0.6966292134831461,5.2266240706592595e-05,56.5
P9251,2024-01-01,91,46,33,137,0.3626373626373626,5.344076296966209e-05,68.5
P9252,2024-01-20,88,39,93,127,1.0568181818181819,5.1678979575057844e-05,63.5
P9253,2024-01-23,132,24,20,156,0.15151515151515152,7.751846936258677e-05,78.0
P9254,2024-01-07,69,34,38,103,0.5507246376811594,4.052101807589763e-05,51.5
P9255,2024-01-17,52,26,17,78,0.3269230769230769,3.0537578839806906e-05,39.0
P9256,2024-01-11,201,31,99,232,0.4925373134328358,0.00011803948743848439,116.0
P9257,2024-01-12,87,17,95,104,1.0919540229885059,5.1091718443523094e-05,52.0
P9258,2024-01-24,88,22,44,110,0.5,5.1678979575057844e-05,55.0
P9259,2024-01-29,75,50,77,125,1.0266666666666666,4.404458486510612e-05,62.5
P9260,2024-01-17,106,24,18,130,0.16981132075471697,6.224967994268331e-05,65.0
P9261,2024-01-27,72,51,24,123,0.3333333333333333,4.2282801470501876e-05,61.5
P9262,2024-01-05,168,28,25,196,0.1488095238095238,9.865987009783771e-05,98.0
P9263,2024-01-26,44,53,83,97,1.8863636363636365,2.5839489787528922e-05,48.5
P9264,2024-01-13,94,37,42,131,0.44680851063829785,5.5202546364266334e-05,65.5
P9265,2024-01-11,197,41,29,238,0.14720812182741116,0.0001156904429123454,119.0
P9266,2024-01-02,202,26,31,228,0.15346534653465346,0.00011862674857001915,114.0
P9267,2024-01-27,177,28,29,205,0.1638418079096045,0.00010394522028165043,102.5
P9268,2024-01-29,192,34,26,226,0.13541666666666666,0.00011275413725467166,113.0
P9269,2024-01-30,70,13,68,83,0.9714285714285714,4.1108279207432375e-05,41.5
P9270,2024-01-25,109,25,53,134,0.48623853211009177,6.401146333728756e-05,67.0
P9271,2024-01-09,95,26,81,121,0.8526315789473684,5.5789807495801084e-05,60.5
P9272,2024-01-22,78,29,78,107,1.0,4.5806368259710366e-05,53.5
P9273,2024-01-10,135,22,91,157,0.674074074074074,7.928025275719102e-05,78.5
P9274,2024-01-13,110,47,36,157,0.32727272727272727,6.45987244688223e-05,78.5
P9275,2024-01-27,182,38,19,220,0.1043956043956044,0.00010688152593932418,110.0
P9276,2024-01-03,145,39,50,184,0.3448275862068966,8.51528640725385e-05,92.0
P9277,2024-01-29,47,56,53,103,1.127659574468085,2.7601273182133167e-05,51.5
P9278,2024-01-06,95,48,12,143,0.12631578947368421,5.5789807495801084e-05,71.5
P9279,2024-01-24,121,11,24,132,0.19834710743801653,7.105859691570454e-05,66.0
P9280,2024-01-24,193,16,57,209,0.29533678756476683,0.00011334139838620641,104.5
P9281,2024-01-03,240,47,61,287,0.25416666666666665,0.0001409426715683396,143.5
P9282,2024-01-16,94,48,17,142,0.18085106382978725,5.5202546364266334e-05,71.0
P9283,2024-01-01,96,32,45,128,0.46875,5.637706862733583e-05,64.0
P9284,2024-01-26,239,49,70,288,0.2928870292887029,0.00014035541043680482,144.0
P9285,2024-01-08,196,44,63,240,0.32142857142857145,0.00011510318178081066,120.0
P9286,2024-01-27,149,55,99,204,0.6644295302013423,8.750190859867748e-05,102.0
P9287,2024-01-06,158,44,39,202,0.2468354430379747,9.278725878249022e-05,101.0
P9288,2024-01-07,65,34,56,99,0.8615384615384616,3.8171973549758636e-05,49.5
P9289,2024-01-24,222,13,89,235,0.4009009009009009,0.00013037197120071412,117.5
P9290,2024-01-24,166,37,54,203,0.3253012048192771,9.748534783476821e-05,101.5
P9291,2024-01-27,187,33,13,220,0.06951871657754011,0.00010981783159699792,110.0
P9292,2024-01-07,204,18,31,222,0.15196078431372548,0.00011980127083308864,111.0
P9293,2024-01-05,180,52,86,232,0.4777777777777778,0.00010570700367625468,116.0
P9294,2024-01-29,162,22,22,184,0.13580246913580246,9.513630330862922e-05,92.0
P9295,2024-01-01,54,29,100,83,1.8518518518518519,3.171210110287641e-05,41.5
P9296,2024-01-07,105,37,55,142,0.5238095238095238,6.166241881114857e-05,71.0
P9297,2024-01-28,138,32,33,170,0.2391304347826087,8.104203615179526e-05,85.0
P9298,2024-01-08,82,15,77,97,0.9390243902439024,4.8155412785849355e-05,48.5
P9299,2024-01-13,70,42,89,112,1.2714285714285714,4.1108279207432375e-05,56.0
P9300,2024-01-06,103,20,46,123,0.44660194174757284,6.048789654807907e-05,61.5
P9301,2024-01-21,83,51,36,134,0.43373493975903615,4.8742673917384105e-05,67.0
P9302,2024-01-27,182,33,33,215,0.1813186813186813,0.00010688152593932418,107.5
P9303,2024-01-27,196,32,95,228,0.4846938775510204,0.00011510318178081066,114.0
P9304,2024-01-25,44,34,41,78,0.9318181818181818,2.5839489787528922e-05,39.0
P9305,2024-01-15,108,47,88,155,0.8148148148148148,6.342420220575281e-05,77.5
P9306,2024-01-27,235,48,18,283,0.07659574468085106,0.00013800636591066584,141.5
P9307,2024-01-16,36,34,43,70,1.1944444444444444,2.1141400735250938e-05,35.0
P9308,2024-01-06,91,15,82,106,0.9010989010989011,5.344076296966209e-05,53.0
P9309,2024-01-15,34,46,25,80,0.7352941176470589,1.996687847218144e-05,40.0
P9310,2024-01-06,155,31,29,186,0.1870967741935484,9.102547538788597e-05,93.0
P9311,2024-01-19,47,36,66,83,1.4042553191489362,2.7601273182133167e-05,41.5
P9312,2024-01-18,35,10,92,45,2.6285714285714286,2.0554139603716188e-05,22.5
P9313,2024-01-14,227,36,60,263,0.2643171806167401,0.00013330827685838784,131.5
P9314,2024-01-10,187,33,66,220,0.35294117647058826,0.00010981783159699792,110.0
P9315,2024-01-18,159,48,88,207,0.5534591194968553,9.337451991402498e-05,103.5
P9316,2024-01-17,163,28,30,191,0.18404907975460122,9.572356444016397e-05,95.5
P9317,2024-01-23,225,30,57,255,0.25333333333333335,0.00013213375459531835,127.5
P9318,2024-01-23,89,11,18,100,0.20224719101123595,5.2266240706592595e-05,50.0
P9319,2024-01-27,173,15,98,188,0.5664739884393064,0.00010159617575551144,94.0
P9320,2024-01-22,190,53,89,243,0.46842105263157896,0.00011157961499160217,121.5
P9321,2024-01-15,186,10,21,196,0.11290322580645161,0.00010923057046546317,98.0
P9322,2024-01-28,152,51,77,203,0.506578947368421,8.926369199328173e-05,101.5
P9323,2024-01-01,141,16,69,157,0.48936170212765956,8.280381954639951e-05,78.5
P9324,2024-01-14,182,21,59,203,0.3241758241758242,0.00010688152593932418,101.5
P9325,2024-01-26,35,52,64,87,1.8285714285714285,2.0554139603716188e-05,43.5
P9326,2024-01-20,178,20,25,198,0.1404494382022472,0.00010453248141318519,99.0
P9327,2024-01-26,214,29,10,243,0.04672897196261682,0.00012567388214843611,121.5
P9328,2024-01-11,71,53,48,124,0.676056338028169,4.1695540338967126e-05,62.0
P9329,2024-01-29,170,42,44,212,0.25882352941176473,9.98343923609072e-05,106.0
P9330,2024-01-17,50,50,28,100,0.56,2.9363056576737412e-05,50.0
P9331,2024-01-03,142,28,29,170,0.20422535211267606,8.339108067793425e-05,85.0
P9332,2024-01-21,34,50,35,84,1.0294117647058822,1.996687847218144e-05,42.0
P9333,2024-01-17,129,22,35,151,0.2713178294573643,7.575668596798253e-05,75.5
P9334,2024-01-22,172,43,40,215,0.23255813953488372,0.0001010089146239767,107.5
P9335,2024-01-02,169,13,96,182,0.5680473372781065,9.924713122937245e-05,91.0
P9336,2024-01-31,126,39,73,165,0.5793650793650794,7.399490257337828e-05,82.5
P9337,2024-01-15,102,40,98,142,0.9607843137254902,5.990063541654432e-05,71.0
P9338,2024-01-16,240,25,83,265,0.3458333333333333,0.0001409426715683396,132.5
P9339,2024-01-12,97,54,62,151,0.6391752577319587,5.696432975887058e-05,75.5
P9340,2024-01-07,62,35,81,97,1.3064516129032258,3.641019015515439e-05,48.5
P9341,2024-01-02,49,35,25,84,0.5102040816326531,2.8775795445202665e-05,42.0
P9342,2024-01-28,56,57,14,113,0.25,3.28866233659459e-05,56.5
P9343,2024-01-13,46,38,60,84,1.3043478260869565,2.701401205059842e-05,42.0
P9344,2024-01-20,205,15,79,220,0.3853658536585366,0.00012038853196462339,110.0
P9345,2024-01-02,165,47,85,212,0.5151515151515151,9.689808670323347e-05,106.0
P9346,2024-01-08,105,26,56,131,0.5333333333333333,6.166241881114857e-05,65.5
P9347,2024-01-03,90,44,54,134,0.6,5.285350183812734e-05,67.0
P9348,2024-01-01,96,41,63,137,0.65625,5.637706862733583e-05,68.5
P9349,2024-01-09,188,20,53,208,0.28191489361702127,0.00011040509272853267,104.0
P9350,2024-01-02,186,35,61,221,0.3279569892473118,0.00010923057046546317,110.5
P9351,2024-01-27,74,58,55,132,0.7432432432432432,4.345732373357137e-05,66.0
P9352,2024-01-10,188,53,69,241,0.3670212765957447,0.00011040509272853267,120.5
P9353,2024-01-29,154,20,52,174,0.33766233766233766,9.043821425635123e-05,87.0
P9354,2024-01-05,186,35,27,221,0.14516129032258066,0.00010923057046546317,110.5
P9355,2024-01-13,31,59,74,90,2.3870967741935485,1.8205095077577196e-05,45.0
P9356,2024-01-26,50,52,97,102,1.94,2.9363056576737412e-05,51.0
P9357,2024-01-18,148,47,89,195,0.6013513513513513,8.691464746714274e-05,97.5
P9358,2024-01-24,98,39,64,137,0.6530612244897959,5.755159089040533e-05,68.5
P9359,2024-01-04,164,57,51,221,0.31097560975609756,9.631082557169871e-05,110.5
P9360,2024-01-11,81,31,99,112,1.2222222222222223,4.756815165431461e-05,56.0
P9361,2024-01-29,43,29,16,72,0.37209302325581395,2.5252228655994175e-05,36.0
P9362,2024-01-09,227,27,53,254,0.23348017621145375,0.00013330827685838784,127.0
P9363,2024-01-09,223,37,54,260,0.242152466367713,0.00013095923233224886,130.0
P9364,2024-01-02,32,41,39,73,1.21875,1.8792356209111943e-05,36.5
P9365,2024-01-26,149,38,96,187,0.6442953020134228,8.750190859867748e-05,93.5
P9366,2024-01-28,133,43,63,176,0.47368421052631576,7.810573049412152e-05,88.0
P9367,2024-01-06,239,55,96,294,0.401673640167364,0.00014035541043680482,147.0
P9368,2024-01-11,123,25,86,148,0.6991869918699187,7.223311917877404e-05,74.0
P9369,2024-01-11,136,40,84,176,0.6176470588235294,7.986751388872576e-05,88.0
P9370,2024-01-06,100,30,92,130,0.92,5.8726113153474824e-05,65.0
P9371,2024-01-16,118,26,81,144,0.6864406779661016,6.929681352110029e-05,72.0
P9372,2024-01-26,227,24,77,251,0.3392070484581498,0.00013330827685838784,125.5
P9373,2024-01-09,33,29,47,62,1.4242424242424243,1.9379617340646693e-05,31.0
P9374,2024-01-19,207,49,70,256,0.33816425120772947,0.00012156305422769288,128.0
P9375,2024-01-03,62,30,34,92,0.5483870967741935,3.641019015515439e-05,46.0
P9376,2024-01-05,195,39,30,234,0.15384615384615385,0.0001145159206492759,117.0
P9377,2024-01-12,237,44,17,281,0.07172995780590717,0.00013918088817373533,140.5
P9378,2024-01-05,100,48,63,148,0.63,5.8726113153474824e-05,74.0
P9379,2024-01-25,90,29,81,119,0.9,5.285350183812734e-05,59.5
P9380,2024-01-31,113,55,10,168,0.08849557522123894,6.636050786342655e-05,84.0
P9381,2024-01-06,118,12,84,130,0.711864406779661,6.929681352110029e-05,65.0
P9382,2024-01-31,34,44,71,78,2.088235294117647,1.996687847218144e-05,39.0
P9383,2024-01-28,227,11,85,238,0.3744493392070485,0.00013330827685838784,119.0
P9384,2024-01-04,81,23,76,104,0.9382716049382716,4.756815165431461e-05,52.0
P9385,2024-01-07,92,13,55,105,0.5978260869565217,5.402802410119684e-05,52.5
P9386,2024-01-30,137,50,40,187,0.291970802919708,8.04547750202605e-05,93.5
P9387,2024-01-26,54,22,58,76,1.0740740740740742,3.171210110287641e-05,38.0
P9388,2024-01-09,229,53,48,282,0.2096069868995633,0.00013448279912145735,141.0
P9389,2024-01-10,190,15,70,205,0.3684210526315789,0.00011157961499160217,102.5
P9390,2024-01-07,128,21,61,149,0.4765625,7.516942483644777e-05,74.5
P9391,2024-01-07,41,53,49,94,1.1951219512195121,2.4077706392924677e-05,47.0
P9392,2024-01-14,79,19,64,98,0.810126582278481,4.639362939124511e-05,49.0
P9393,2024-01-10,81,45,86,126,1.0617283950617284,4.756815165431461e-05,63.0
P9394,2024-01-10,137,22,49,159,0.35766423357664234,8.04547750202605e-05,79.5
P9395,2024-01-12,91,21,82,112,0.9010989010989011,5.344076296966209e-05,56.0
P9396,2024-01-28,44,58,90,102,2.0454545454545454,2.5839489787528922e-05,51.0
P9397,2024-01-14,168,12,12,180,0.07142857142857142,9.865987009783771e-05,90.0
P9398,2024-01-10,40,41,20,81,0.5,2.349044526138993e-05,40.5
P9399,2024-01-03,147,36,51,183,0.3469387755102041,8.6327386335608e-05,91.5
P9400,2024-01-03,228,30,33,258,0.14473684210526316,0.0001338955379899226,129.0
P9401,2024-01-13,164,18,46,182,0.2804878048780488,9.631082557169871e-05,91.0
P9402,2024-01-02,181,40,81,221,0.44751381215469616,0.00010629426480778943,110.5
P9403,2024-01-23,105,29,83,134,0.7904761904761904,6.166241881114857e-05,67.0
P9404,2024-01-22,152,10,90,162,0.5921052631578947,8.926369199328173e-05,81.0
P9405,2024-01-29,218,26,11,244,0.05045871559633028,0.00012802292667457512,122.0
P9406,2024-01-11,93,59,52,152,0.5591397849462365,5.461528523273158e-05,76.0
P9407,2024-01-07,135,23,84,158,0.6222222222222222,7.928025275719102e-05,79.0
P9408,2024-01-03,225,28,11,253,0.04888888888888889,0.00013213375459531835,126.5
P9409,2024-01-19,50,13,30,63,0.6,2.9363056576737412e-05,31.5
P9410,2024-01-01,164,17,62,181,0.3780487804878049,9.631082557169871e-05,90.5
P9411,2024-01-06,93,15,22,108,0.23655913978494625,5.461528523273158e-05,54.0
P9412,2024-01-18,185,46,72,231,0.3891891891891892,0.00010864330933392842,115.5
P9413,2024-01-09,167,27,20,194,0.11976047904191617,9.807260896630295e-05,97.0
P9414,2024-01-01,110,18,18,128,0.16363636363636364,6.45987244688223e-05,64.0
P9415,2024-01-11,34,45,82,79,2.411764705882353,1.996687847218144e-05,39.5
P9416,2024-01-11,56,12,83,68,1.4821428571428572,3.28866233659459e-05,34.0
P9417,2024-01-19,66,43,76,109,1.1515151515151516,3.8759234681293387e-05,54.5
P9418,2024-01-06,219,52,94,271,0.4292237442922374,0.00012861018780610986,135.5
P9419,2024-01-29,54,60,43,114,0.7962962962962963,3.171210110287641e-05,57.0
P9420,2024-01-14,145,20,63,165,0.43448275862068964,8.51528640725385e-05,82.5
P9421,2024-01-23,190,47,77,237,0.4052631578947368,0.00011157961499160217,118.5
P9422,2024-01-01,58,16,81,74,1.396551724137931,3.4061145629015396e-05,37.0
P9423,2024-01-20,197,53,69,250,0.350253807106599,0.0001156904429123454,125.0
P9424,2024-01-24,140,40,93,180,0.6642857142857143,8.221655841486475e-05,90.0
P9425,2024-01-04,183,35,70,218,0.3825136612021858,0.00010746878707085892,109.0
P9426,2024-01-03,171,36,85,207,0.49707602339181284,0.00010042165349244194,103.5
P9427,2024-01-14,118,56,72,174,0.6101694915254238,6.929681352110029e-05,87.0
P9428,2024-01-02,145,48,73,193,0.503448275862069,8.51528640725385e-05,96.5
P9429,2024-01-30,219,33,39,252,0.1780821917808219,0.00012861018780610986,126.0
P9430,2024-01-03,125,51,31,176,0.248,7.340764144184353e-05,88.0
P9431,2024-01-26,46,57,73,103,1.5869565217391304,2.701401205059842e-05,51.5
P9432,2024-01-14,167,17,91,184,0.5449101796407185,9.807260896630295e-05,92.0
P9433,2024-01-05,104,15,70,119,0.6730769230769231,6.107515767961381e-05,59.5
P9434,2024-01-19,157,43,48,200,0.3057324840764331,9.219999765095548e-05,100.0
P9435,2024-01-18,77,24,11,101,0.14285714285714285,4.5219107128175615e-05,50.5
P9436,2024-01-10,174,58,44,232,0.25287356321839083,0.00010218343688704619,116.0
P9437,2024-01-18,46,22,65,68,1.4130434782608696,2.701401205059842e-05,34.0
P9438,2024-01-11,112,44,86,156,0.7678571428571429,6.57732467318918e-05,78.0
P9439,2024-01-30,121,50,52,171,0.4297520661157025,7.105859691570454e-05,85.5
P9440,2024-01-19,115,35,23,150,0.2,6.753503012649605e-05,75.0
P9441,2024-01-23,136,30,43,166,0.3161764705882353,7.986751388872576e-05,83.0
P9442,2024-01-15,191,49,89,240,0.46596858638743455,0.00011216687612313691,120.0
P9443,2024-01-03,178,57,26,235,0.14606741573033707,0.00010453248141318519,117.5
P9444,2024-01-20,150,33,68,183,0.4533333333333333,8.808916973021224e-05,91.5
P9445,2024-01-15,80,45,25,125,0.3125,4.698089052277986e-05,62.5
P9446,2024-01-18,229,36,47,265,0.2052401746724891,0.00013448279912145735,132.5
P9447,2024-01-30,199,10,36,209,0.18090452261306533,0.0001168649651754149,104.5
P9448,2024-01-29,240,55,67,295,0.2791666666666667,0.0001409426715683396,147.5
P9449,2024-01-15,142,45,97,187,0.6830985915492958,8.339108067793425e-05,93.5
P9450,2024-01-10,130,39,65,169,0.5,7.634394709951727e-05,84.5
P9451,2024-01-06,106,25,56,131,0.5283018867924528,6.224967994268331e-05,65.5
P9452,2024-01-30,78,13,24,91,0.3076923076923077,4.5806368259710366e-05,45.5
P9453,2024-01-16,113,36,41,149,0.36283185840707965,6.636050786342655e-05,74.5
P9454,2024-01-14,32,40,19,72,0.59375,1.8792356209111943e-05,36.0
P9455,2024-01-17,41,12,55,53,1.3414634146341464,2.4077706392924677e-05,26.5
P9456,2024-01-04,45,11,53,56,1.1777777777777778,2.642675091906367e-05,28.0
P9457,2024-01-03,59,15,27,74,0.4576271186440678,3.4648406760550146e-05,37.0
P9458,2024-01-25,82,57,25,139,0.3048780487804878,4.8155412785849355e-05,69.5
P9459,2024-01-24,177,57,73,234,0.4124293785310734,0.00010394522028165043,117.0
P9460,2024-01-17,136,37,33,173,0.2426470588235294,7.986751388872576e-05,86.5
P9461,2024-01-04,60,26,40,86,0.6666666666666666,3.52356678920849e-05,43.0
P9462,2024-01-08,119,54,58,173,0.48739495798319327,6.988407465263504e-05,86.5
P9463,2024-01-27,130,41,68,171,0.5230769230769231,7.634394709951727e-05,85.5
P9464,2024-01-09,38,26,50,64,1.3157894736842106,2.2315922998320432e-05,32.0
P9465,2024-01-13,155,19,62,174,0.4,9.102547538788597e-05,87.0
P9466,2024-01-21,119,39,28,158,0.23529411764705882,6.988407465263504e-05,79.0
P9467,2024-01-30,188,42,69,230,0.3670212765957447,0.00011040509272853267,115.0
P9468,2024-01-14,108,11,50,119,0.46296296296296297,6.342420220575281e-05,59.5
P9469,2024-01-23,66,21,75,87,1.1363636363636365,3.8759234681293387e-05,43.5
P9470,2024-01-16,169,17,58,186,0.3431952662721893,9.924713122937245e-05,93.0
P9471,2024-01-29,157,51,98,208,0.6242038216560509,9.219999765095548e-05,104.0
P9472,2024-01-25,125,32,23,157,0.184,7.340764144184353e-05,78.5
P9473,2024-01-13,118,16,53,134,0.4491525423728814,6.929681352110029e-05,67.0
P9474,2024-01-25,148,30,79,178,0.5337837837837838,8.691464746714274e-05,89.0
P9475,2024-01-08,186,27,36,213,0.1935483870967742,0.00010923057046546317,106.5
P9476,2024-01-05,169,19,61,188,0.3609467455621302,9.924713122937245e-05,94.0
P9477,2024-01-02,131,43,30,174,0.22900763358778625,7.693120823105202e-05,87.0
P9478,2024-01-15,90,59,47,149,0.5222222222222223,5.285350183812734e-05,74.5
P9479,2024-01-11,39,39,75,78,1.9230769230769231,2.2903184129855183e-05,39.0
P9480,2024-01-21,204,23,37,227,0.18137254901960784,0.00011980127083308864,113.5
P9481,2024-01-21,194,16,66,210,0.3402061855670103,0.00011392865951774116,105.0
P9482,2024-01-29,193,56,13,249,0.06735751295336788,0.00011334139838620641,124.5
P9483,2024-01-30,108,17,62,125,0.5740740740740741,6.342420220575281e-05,62.5
P9484,2024-01-14,166,33,18,199,0.10843373493975904,9.748534783476821e-05,99.5
P9485,2024-01-12,196,51,19,247,0.09693877551020408,0.00011510318178081066,123.5
P9486,2024-01-19,209,48,42,257,0.20095693779904306,0.0001227375764907624,128.5
P9487,2024-01-16,33,56,20,89,0.6060606060606061,1.9379617340646693e-05,44.5
P9488,2024-01-11,119,39,26,158,0.2184873949579832,6.988407465263504e-05,79.0
P9489,2024-01-20,66,57,73,123,1.106060606060606,3.8759234681293387e-05,61.5
P9490,2024-01-20,164,41,47,205,0.2865853658536585,9.631082557169871e-05,102.5
P9491,2024-01-06,37,14,45,51,1.2162162162162162,2.1728661866785685e-05,25.5
P9492,2024-01-28,152,38,47,190,0.3092105263157895,8.926369199328173e-05,95.0
P9493,2024-01-04,85,24,43,109,0.5058823529411764,4.99171961804536e-05,54.5
P9494,2024-01-17,234,29,28,263,0.11965811965811966,0.0001374191047791311,131.5
P9495,2024-01-30,35,28,65,63,1.8571428571428572,2.0554139603716188e-05,31.5
P9496,2024-01-23,71,20,14,91,0.19718309859154928,4.1695540338967126e-05,45.5
P9497,2024-01-16,40,19,22,59,0.55,2.349044526138993e-05,29.5
P9498,2024-01-09,131,56,38,187,0.2900763358778626,7.693120823105202e-05,93.5
P9499,2024-01-04,91,35,35,126,0.38461538461538464,5.344076296966209e-05,63.0
P9500,2024-01-31,195,59,59,254,0.30256410256410254,0.0001145159206492759,127.0
P9501,2024-01-26,125,57,72,182,0.576,7.340764144184353e-05,91.0
P9502,2024-01-07,151,59,83,210,0.5496688741721855,8.867643086174699e-05,105.0
P9503,2024-01-14,35,57,21,92,0.6,2.0554139603716188e-05,46.0
P9504,2024-01-21,172,38,87,210,0.5058139534883721,0.0001010089146239767,105.0
P9505,2024-01-21,104,43,40,147,0.38461538461538464,6.107515767961381e-05,73.5
P9506,2024-01-20,128,53,34,181,0.265625,7.516942483644777e-05,90.5
P9507,2024-01-01,220,39,39,259,0.17727272727272728,0.0001291974489376446,129.5
P9508,2024-01-01,231,39,63,270,0.2727272727272727,0.00013565732138452684,135.0
P9509,2024-01-18,105,37,45,142,0.42857142857142855,6.166241881114857e-05,71.0
P9510,2024-01-22,67,11,35,78,0.5223880597014925,3.934649581282813e-05,39.0
P9511,2024-01-16,225,47,92,272,0.4088888888888889,0.00013213375459531835,136.0
P9512,2024-01-20,236,41,67,277,0.2838983050847458,0.00013859362704220059,138.5
P9513,2024-01-12,126,26,42,152,0.3333333333333333,7.399490257337828e-05,76.0
P9514,2024-01-31,215,48,95,263,0.4418604651162791,0.00012626114327997088,131.5
P9515,2024-01-08,224,34,28,258,0.125,0.0001315464934637836,129.0
P9516,2024-01-22,89,31,65,120,0.7303370786516854,5.2266240706592595e-05,60.0
P9517,2024-01-09,78,47,68,125,0.8717948717948718,4.5806368259710366e-05,62.5
P9518,2024-01-25,144,36,39,180,0.2708333333333333,8.456560294100375e-05,90.0
P9519,2024-01-27,117,35,27,152,0.23076923076923078,6.870955238956555e-05,76.0
P9520,2024-01-05,211,14,10,225,0.04739336492890995,0.00012391209875383188,112.5
P9521,2024-01-10,80,15,94,95,1.175,4.698089052277986e-05,47.5
P9522,2024-01-31,31,26,61,57,1.967741935483871,1.8205095077577196e-05,28.5
P9523,2024-01-18,90,33,19,123,0.2111111111111111,5.285350183812734e-05,61.5
P9524,2024-01-04,181,33,53,214,0.292817679558011,0.00010629426480778943,107.0
P9525,2024-01-08,222,48,88,270,0.3963963963963964,0.00013037197120071412,135.0
P9526,2024-01-30,57,51,34,108,0.5964912280701754,3.347388449748065e-05,54.0
P9527,2024-01-11,173,20,40,193,0.23121387283236994,0.00010159617575551144,96.5
P9528,2024-01-01,231,49,40,280,0.17316017316017315,0.00013565732138452684,140.0
P9529,2024-01-16,215,50,50,265,0.23255813953488372,0.00012626114327997088,132.5
P9530,2024-01-12,178,12,92,190,0.5168539325842697,0.00010453248141318519,95.0
P9531,2024-01-07,73,24,18,97,0.2465753424657534,4.287006260203662e-05,48.5
P9532,2024-01-26,171,33,73,204,0.4269005847953216,0.00010042165349244194,102.0
P9533,2024-01-14,123,10,77,133,0.6260162601626016,7.223311917877404e-05,66.5
P9534,2024-01-04,106,10,37,116,0.3490566037735849,6.224967994268331e-05,58.0
P9535,2024-01-18,130,20,18,150,0.13846153846153847,7.634394709951727e-05,75.0
P9536,2024-01-19,34,38,90,72,2.6470588235294117,1.996687847218144e-05,36.0
P9537,2024-01-01,75,37,35,112,0.4666666666666667,4.404458486510612e-05,56.0
P9538,2024-01-11,53,19,63,72,1.1886792452830188,3.112483997134166e-05,36.0
P9539,2024-01-03,204,28,24,232,0.11764705882352941,0.00011980127083308864,116.0
P9540,2024-01-15,184,14,84,198,0.45652173913043476,0.00010805604820239368,99.0
P9541,2024-01-15,58,26,82,84,1.4137931034482758,3.4061145629015396e-05,42.0
P9542,2024-01-08,199,45,44,244,0.22110552763819097,0.0001168649651754149,122.0
P9543,2024-01-04,122,25,50,147,0.4098360655737705,7.164585804723928e-05,73.5
P9544,2024-01-03,146,20,82,166,0.5616438356164384,8.574012520407324e-05,83.0
P9545,2024-01-26,69,21,22,90,0.3188405797101449,4.052101807589763e-05,45.0
P9546,2024-01-20,179,58,23,237,0.12849162011173185,0.00010511974254471993,118.5
P9547,2024-01-09,107,59,29,166,0.27102803738317754,6.283694107421806e-05,83.0
P9548,2024-01-05,120,11,97,131,0.8083333333333333,7.04713357841698e-05,65.5
P9549,2024-01-20,81,22,21,103,0.25925925925925924,4.756815165431461e-05,51.5
P9550,2024-01-02,74,38,46,112,0.6216216216216216,4.345732373357137e-05,56.0
P9551,2024-01-15,104,37,26,141,0.25,6.107515767961381e-05,70.5
P9552,2024-01-02,148,50,25,198,0.16891891891891891,8.691464746714274e-05,99.0
P9553,2024-01-24,161,19,76,180,0.4720496894409938,9.454904217709446e-05,90.0
P9554,2024-01-13,155,13,52,168,0.33548387096774196,9.102547538788597e-05,84.0
P9555,2024-01-15,197,44,41,241,0.20812182741116753,0.0001156904429123454,120.5
P9556,2024-01-31,81,51,67,132,0.8271604938271605,4.756815165431461e-05,66.0
P9557,2024-01-01,140,49,19,189,0.1357142857142857,8.221655841486475e-05,94.5
P9558,2024-01-05,239,11,69,250,0.28870292887029286,0.00014035541043680482,125.0
P9559,2024-01-10,142,29,17,171,0.11971830985915492,8.339108067793425e-05,85.5
P9560,2024-01-06,238,44,21,282,0.08823529411764706,0.00013976814930527007,141.0
P9561,2024-01-29,228,31,71,259,0.31140350877192985,0.0001338955379899226,129.5
P9562,2024-01-30,111,22,89,133,0.8018018018018018,6.518598560035706e-05,66.5
P9563,2024-01-24,99,47,91,146,0.9191919191919192,5.813885202194007e-05,73.0
P9564,2024-01-07,179,46,23,225,0.12849162011173185,0.00010511974254471993,112.5
P9565,2024-01-11,157,45,100,202,0.6369426751592356,9.219999765095548e-05,101.0
P9566,2024-01-30,41,26,86,67,2.097560975609756,2.4077706392924677e-05,33.5
P9567,2024-01-08,80,49,57,129,0.7125,4.698089052277986e-05,64.5
P9568,2024-01-14,136,56,75,192,0.5514705882352942,7.986751388872576e-05,96.0
P9569,2024-01-13,211,10,21,221,0.0995260663507109,0.00012391209875383188,110.5
